"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	10	737827	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	12	758126	Unreliable
	"35-39 years"	"35-39"	"Virginia"	"51"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	429662	Unreliable
	"35-39 years"	"35-39"	"Virginia"	"51"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	11	387978	Unreliable
	"35-39 years"	"35-39"	"Virginia"	"51"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	11	370300	Unreliable
	"35-39 years"	"35-39"	"Washington"	"53"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	391741	Unreliable
	"35-39 years"	"35-39"	"Washington"	"53"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	10	361563	Unreliable
	"35-39 years"	"35-39"	"West Virginia"	"54"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	10	123686	Unreliable
	"35-39 years"	"35-39"	"Wisconsin"	"55"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	12	359757	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	16	88530	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	10	88830	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	18	88022	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	19	87070	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	83204	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	11	79553	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	27	247270	10.9
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	35	248269	14.1
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	23	246306	9.3
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	28	244018	11.5
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	32	242922	13.2
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	33	240098	13.7
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	23	234814	9.8
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	32	228672	14.0
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	27	222262	12.1
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	18	217818	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	17	215000	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	15	215115	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	15	214993	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	12	214214	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	13	209463	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	14	193724	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	22	260667	8.4
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	21	265076	7.9
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	25	267507	9.3
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	22	266513	8.3
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	20	267194	7.5
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	16	266012	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	12	260651	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	18	251655	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	243412	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	11	237165	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	11	235336	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	237757	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	12	229161	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	23	158619	14.5
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	22	160022	13.7
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	20	159149	12.6
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	159500	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	24	160210	15.0
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	20	158973	12.6
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	155249	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	17	150923	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	145588	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	10	140825	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	16	139478	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	12	134198	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	19	331247	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	13	341801	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	18	349609	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	359319	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	16	368259	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	17	372273	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	20	377396	5.3
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	22	380384	5.8
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	13	383704	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	13	389374	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	16	397460	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	21	412508	5.1
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	14	430706	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	16	440385	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	18	452354	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	10	453603	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	22	189819	11.6
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	20	193935	10.3
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	195609	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	196063	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	20	195760	10.2
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	17	192440	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	11	180911	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	166000	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	154062	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	20	670583	3.0
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	78	1423028	5.5
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	17	709687	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	97	1423998	6.8
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	16	741060	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	99	1406141	7.0
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	19	770131	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	67	1382544	4.8
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	11	801754	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	79	1356867	5.8
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	20	822368	2.4
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	80	1305243	6.1
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	15	841834	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	58	1235874	4.7
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	15	853888	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	40	1169374	3.4
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	14	873676	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	35	1112900	3.1
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	15	887893	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	35	1066526	3.3
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	38	1049015	3.6
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	19	932443	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	24	1038523	2.3
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	21	941899	2.2
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	23	1016570	2.3
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	14	947523	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	23	983342	2.3
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	13	965625	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	30	942122	3.2
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	12	968058	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	21	898579	2.3
	"40-44 years"	"40-44"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	11	859548	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	297547	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	10	301123	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	298261	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	12	292887	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	14	287173	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	11	279073	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	12	268782	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	259797	Unreliable
	"40-44 years"	"40-44"	"Colorado"	"08"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	10	251905	Unreliable
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	17	237073	Unreliable
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	27	238900	11.3
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	14	237435	Unreliable
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	15	233777	Unreliable
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	14	230572	Unreliable
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	13	225781	Unreliable
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	12	218595	Unreliable
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	209878	Unreliable
	"40-44 years"	"40-44"	"Connecticut"	"09"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	181268	Unreliable
	"40-44 years"	"40-44"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	10	26514	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	29	180676	16.1
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	25	187344	13.3
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	18	191317	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	22	194350	11.3
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	17	199036	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	23	202003	11.4
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	20	203326	9.8
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	11	201647	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	15	198578	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	10	194676	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	11	195314	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	11	204305	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	10	189358	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	103	812906	12.7
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	18	207543	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	104	829707	12.5
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	99	834903	11.9
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	101	834136	12.1
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	109	839490	13.0
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	91	833508	10.9
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	12	288485	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	79	808618	9.8
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	64	773392	8.3
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	12	298800	Unreliable
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	68	737513	9.2
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	69	703841	9.8
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	53	689273	7.7
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	47	685598	6.9
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	47	675789	7.0
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	48	657092	7.3
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	47	636084	7.4
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	33	611590	5.4
	"40-44 years"	"40-44"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	28	585958	4.8
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	24	185462	12.9
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	25	192657	13.0
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	25	196750	12.7
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	23	201486	11.4
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	12	206877	Unreliable
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	18	212162	Unreliable
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	12	217930	Unreliable
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	18	220060	Unreliable
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	14	217253	Unreliable
	"40-44 years"	"40-44"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	13	216576	Unreliable
	"40-44 years"	"40-44"	"Georgia"	"13"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	39	427618	9.1
