"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	20	241820	8.3
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	20	243483	8.2
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	21	245125	8.6
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	21	247766	8.5
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	27	247242	10.9
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	23	246423	9.3
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	29	246302	11.8
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	28	244585	11.4
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	26	235872	11.0
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	28	228306	12.3
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	34	221426	15.4
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	11	215852	Unreliable
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	31	213435	14.5
	"45-49 years"	"45-49"	"Alabama"	"01"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	21	215240	9.8
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	15	241430	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	12	249316	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	15	255851	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	262526	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	15	266988	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	15	273707	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	16	278881	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	15	280379	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	18	278453	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	13	275602	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	15	271376	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	259592	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	18	250370	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	18	242392	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	237597	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	11	238255	Unreliable
	"45-49 years"	"45-49"	"Arizona"	"04"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	17	242766	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	10	148562	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	11	154570	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	156239	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	17	158928	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	21	160737	13.1
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	23	161704	14.2
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	19	162634	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	19	161666	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	16	155958	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	20	150420	13.3
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	16	144375	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	20	139300	14.4
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	12	137739	Unreliable
	"45-49 years"	"45-49"	"Arkansas"	"05"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	14	138918	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	11	154345	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	14	159588	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	165655	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	14	171367	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	17	175627	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	24	180491	13.3
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	13	185063	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	185324	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	10	185501	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	22	183854	12.0
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	18	178916	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	11	174344	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	11	168661	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	165082	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	10	162938	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	82	1327712	6.2
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	63	1345230	4.7
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	51	1363494	3.7
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	77	1373299	5.6
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	79	1366320	5.8
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	14	666638	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	68	1362005	5.0
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	60	1352640	4.4
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	13	716658	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	67	1328192	5.0
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	61	1301710	4.7
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	68	1278520	5.3
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	43	1245851	3.5
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	10	811046	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	61	1178042	5.2
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	14	826199	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	51	1128162	4.5
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	12	846807	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	43	1079581	4.0
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	11	875497	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	35	1044399	3.4
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	11	897791	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	36	1028179	3.5
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	17	904672	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	41	1018169	4.0
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	15	276173	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	12	289298	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	291761	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	11	292018	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	13	294199	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	16	295096	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	12	288779	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	13	282811	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	11	268939	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	12	251189	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	10	258873	Unreliable
	"45-49 years"	"45-49"	"Connecticut"	"09"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	214309	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	12	165672	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	15	190460	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	18	199914	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	204004	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	51	746904	6.8
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	61	770576	7.9
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	57	795065	7.2
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	52	815537	6.4
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	48	834530	5.8
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	55	853000	6.4
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	62	866654	7.2
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	40	862974	4.6
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	66	853399	7.7
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	55	845479	6.5
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	61	834046	7.3
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	49	799289	6.1
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	59	770314	7.7
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	50	738098	6.8
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	46	714137	6.4
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	47	705660	6.7
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	50	708380	7.1
	"45-49 years"	"45-49"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	11	191268	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	15	216130	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	214011	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	17	387511	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	13	397359	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	33	406593	8.1
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	31	413681	7.5
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	15	418698	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	37	425385	8.7
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	24	431546	5.6
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	34	434486	7.8
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	32	435365	7.4
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	37	436275	8.5
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	28	434430	6.4
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	31	421300	7.4
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	40	411343	9.7
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	32	400501	8.0
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	31	391732	7.9
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	25	390594	6.4
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	33	395618	8.3
	"45-49 years"	"45-49"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	14	133758	Unreliable
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	16	649445	Unreliable
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	28	660875	4.2
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	27	671527	4.0
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	25	680316	3.7
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	23	685696	3.4
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	24	688979	3.5
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	24	691193	3.5
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	24	685607	3.5
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	40	675710	5.9
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	35	666186	5.3
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	39	653979	6.0
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	27	624334	4.3
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	22	600481	3.7
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	24	576304	4.2
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	23	554099	4.2
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	22	540212	4.1
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	12	531301	Unreliable
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	31	389226	8.0
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	20	398283	5.0
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	37	405029	9.1
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	30	411559	7.3
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	23	414031	5.6
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	38	416940	9.1
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	37	420185	8.8
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	44	418314	10.5
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	27	414004	6.5
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	39	411626	9.5
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	40	406686	9.8
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	29	390678	7.4
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	29	377728	7.7
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	27	364395	7.4
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	23	352646	6.5
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	34	347033	9.8
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	26	346693	7.5
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	11	210779	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	210299	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	13	207714	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	18	204854	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	11	190420	Unreliable
