"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2010"	"2010"	22	199740	11.0
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2011"	"2011"	18	195576	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2012"	"2012"	11	191470	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2013"	"2013"	11	186332	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2014"	"2014"	10	183333	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"Black or African American"	"2054-5"	"2015"	"2015"	10	181817	Unreliable
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2000"	"2000"	84	1833363	4.6
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2001"	"2001"	69	1887289	3.7
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2002"	"2002"	59	1938125	3.0
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2003"	"2003"	86	1979756	4.3
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2004"	"2004"	85	2001607	4.2
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2005"	"2005"	82	2028643	4.0
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2006"	"2006"	69	2044103	3.4
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2007"	"2007"	80	2044850	3.9
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2008"	"2008"	67	2042509	3.3
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2009"	"2009"	75	2047549	3.7
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2010"	"2010"	50	2030478	2.5
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2011"	"2011"	71	1989088	3.6
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2012"	"2012"	65	1954361	3.3
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2013"	"2013"	55	1926388	2.9
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2014"	"2014"	46	1919896	2.4
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	48	1925970	2.5
	"45-49 years"	"45-49"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	58	1922841	3.0
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2000"	"2000"	19	311431	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2002"	"2002"	12	328895	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2003"	"2003"	10	332884	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2004"	"2004"	12	334606	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2005"	"2005"	14	339288	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2006"	"2006"	11	343276	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2007"	"2007"	18	344092	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2009"	"2009"	12	341809	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2010"	"2010"	14	336593	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2011"	"2011"	13	324238	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2013"	"2013"	12	308420	Unreliable
	"45-49 years"	"45-49"	"Colorado"	"08"	"White"	"2106-3"	"2016"	"2016"	12	321669	Unreliable
	"45-49 years"	"45-49"	"Connecticut"	"09"	"White"	"2106-3"	"2002"	"2002"	11	240396	Unreliable
	"45-49 years"	"45-49"	"Connecticut"	"09"	"White"	"2106-3"	"2011"	"2011"	11	241778	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	12	173552	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"Black or African American"	"2054-5"	"2005"	"2005"	15	200510	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	18	211764	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	12	218917	Unreliable
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	55	901395	6.1
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	71	938883	7.6
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	60	976362	6.1
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	57	1008353	5.7
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	53	1041450	5.1
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	61	1076777	5.7
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	68	1107468	6.1
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	46	1119951	4.1
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	71	1128141	6.3
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	63	1135903	5.5
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	66	1134654	5.8
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	55	1110534	5.0
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	61	1088238	5.6
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	54	1057205	5.1
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	50	1038607	4.8
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	53	1037563	5.1
	"45-49 years"	"45-49"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	52	1049889	5.0
	"45-49 years"	"45-49"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2005"	"2005"	11	193674	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2009"	"2009"	15	219674	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2014"	"2014"	10	218726	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2000"	"2000"	17	401794	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2001"	"2001"	13	413586	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2002"	"2002"	33	424408	7.8
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2003"	"2003"	31	433425	7.2
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2004"	"2004"	15	440376	Unreliable
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2005"	"2005"	37	449492	8.2
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2006"	"2006"	24	458194	5.2
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2007"	"2007"	35	464102	7.5
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2008"	"2008"	32	467348	6.8
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2009"	"2009"	38	470945	8.1
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2010"	"2010"	29	471119	6.2
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2011"	"2011"	31	460520	6.7
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2012"	"2012"	40	452810	8.8
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2013"	"2013"	32	444650	7.2
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2014"	"2014"	31	439217	7.1
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2015"	"2015"	25	440999	5.7
	"45-49 years"	"45-49"	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	34	447794	7.6
	"45-49 years"	"45-49"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2002"	"2002"	10	128338	Unreliable
	"45-49 years"	"45-49"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2009"	"2009"	14	136813	Unreliable
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2000"	"2000"	17	716921	Unreliable
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2001"	"2001"	28	732866	3.8
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2002"	"2002"	27	747879	3.6
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2003"	"2003"	26	760534	3.4
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2004"	"2004"	23	769622	3.0
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2005"	"2005"	25	777548	3.2
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2006"	"2006"	25	783274	3.2
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2007"	"2007"	25	781173	3.2
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2008"	"2008"	41	774510	5.3
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2009"	"2009"	35	768833	4.6
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2010"	"2010"	42	758570	5.5
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2011"	"2011"	30	733245	4.1
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2012"	"2012"	23	712392	3.2
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2013"	"2013"	24	692835	3.5
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2014"	"2014"	23	676133	3.4
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2015"	"2015"	23	667137	3.4
	"45-49 years"	"45-49"	"Illinois"	"17"	"White"	"2106-3"	"2016"	"2016"	13	661045	Unreliable
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2000"	"2000"	31	398300	7.8
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2001"	"2001"	21	408329	5.1
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2002"	"2002"	37	415877	8.9
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2003"	"2003"	30	423069	7.1
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2004"	"2004"	24	426158	5.6
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2005"	"2005"	38	430071	8.8
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2006"	"2006"	37	434161	8.5
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2007"	"2007"	45	433158	10.4
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2008"	"2008"	27	429676	6.3
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2009"	"2009"	40	428270	9.3
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2010"	"2010"	40	423692	9.4
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2011"	"2011"	30	408572	7.3
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2012"	"2012"	29	396312	7.3
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2013"	"2013"	27	384109	7.0
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2014"	"2014"	23	373372	6.2
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2015"	"2015"	34	368733	9.2
	"45-49 years"	"45-49"	"Indiana"	"18"	"White"	"2106-3"	"2016"	"2016"	26	369498	7.0
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2004"	"2004"	11	215199	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2007"	"2007"	10	215806	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2008"	"2008"	13	213474	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2009"	"2009"	18	211140	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2011"	"2011"	11	197369	Unreliable
	"45-49 years"	"45-49"	"Iowa"	"19"	"White"	"2106-3"	"2013"	"2013"	10	182612	Unreliable
	"45-49 years"	"45-49"	"Kansas"	"20"	"White"	"2106-3"	"2001"	"2001"	10	182734	Unreliable
	"45-49 years"	"45-49"	"Kansas"	"20"	"White"	"2106-3"	"2002"	"2002"	10	186643	Unreliable
	"45-49 years"	"45-49"	"Kansas"	"20"	"White"	"2106-3"	"2005"	"2005"	14	189777	Unreliable
	"45-49 years"	"45-49"	"Kansas"	"20"	"White"	"2106-3"	"2006"	"2006"	16	189998	Unreliable
	"45-49 years"	"45-49"	"Kansas"	"20"	"White"	"2106-3"	"2007"	"2007"	11	189040	Unreliable
	"45-49 years"	"45-49"	"Kansas"	"20"	"White"	"2106-3"	"2010"	"2010"	16	182121	Unreliable
	"45-49 years"	"45-49"	"Kansas"	"20"	"White"	"2106-3"	"2013"	"2013"	15	156893	Unreliable
	"45-49 years"	"45-49"	"Kansas"	"20"	"White"	"2106-3"	"2014"	"2014"	10	151766	Unreliable
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2000"	"2000"	16	271084	Unreliable
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2001"	"2001"	19	276866	Unreliable
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2002"	"2002"	19	282142	Unreliable
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2003"	"2003"	18	287779	Unreliable
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2004"	"2004"	27	290290	9.3
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2005"	"2005"	30	292535	10.3
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2006"	"2006"	40	295867	13.5
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2007"	"2007"	31	295688	10.5
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2008"	"2008"	30	295375	10.2
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2009"	"2009"	43	295392	14.6
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2010"	"2010"	48	294243	16.3
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2011"	"2011"	42	285746	14.7
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2012"	"2012"	33	277812	11.9
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2013"	"2013"	34	270775	12.6
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2014"	"2014"	34	263626	12.9
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2015"	"2015"	35	259890	13.5
	"45-49 years"	"45-49"	"Kentucky"	"21"	"White"	"2106-3"	"2016"	"2016"	26	260587	10.0
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2002"	"2002"	13	223422	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2003"	"2003"	10	227164	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2004"	"2004"	12	229135	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2005"	"2005"	15	230523	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2006"	"2006"	12	223858	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2008"	"2008"	21	221488	9.5
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2009"	"2009"	15	220265	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2010"	"2010"	10	217531	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2011"	"2011"	16	208949	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2012"	"2012"	17	202070	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2013"	"2013"	13	196072	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2014"	"2014"	14	190932	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2015"	"2015"	13	188643	Unreliable
	"45-49 years"	"45-49"	"Louisiana"	"22"	"White"	"2106-3"	"2016"	"2016"	15	188909	Unreliable
	"45-49 years"	"45-49"	"Maine"	"23"	"White"	"2106-3"	"2000"	"2000"	10	100342	Unreliable
	"45-49 years"	"45-49"	"Maine"	"23"	"White"	"2106-3"	"2008"	"2008"	10	107836	Unreliable
	"45-49 years"	"45-49"	"Maine"	"23"	"White"	"2106-3"	"2011"	"2011"	13	100399	Unreliable
	"45-49 years"	"45-49"	"Maryland"	"24"	"White"	"2106-3"	"2000"	"2000"	10	274030	Unreliable
	"45-49 years"	"45-49"	"Maryland"	"24"	"White"	"2106-3"	"2005"	"2005"	10	296120	Unreliable
	"45-49 years"	"45-49"	"Maryland"	"24"	"White"	"2106-3"	"2006"	"2006"	10	298216	Unreliable
	"45-49 years"	"45-49"	"Maryland"	"24"	"White"	"2106-3"	"2009"	"2009"	17	294072	Unreliable
	"45-49 years"	"45-49"	"Maryland"	"24"	"White"	"2106-3"	"2010"	"2010"	12	291288	Unreliable
	"45-49 years"	"45-49"	"Maryland"	"24"	"White"	"2106-3"	"2012"	"2012"	10	274274	Unreliable
	"45-49 years"	"45-49"	"Maryland"	"24"	"White"	"2106-3"	"2014"	"2014"	10	254656	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2000"	"2000"	11	419851	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2001"	"2001"	11	429205	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2002"	"2002"	15	437381	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2003"	"2003"	16	443511	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2004"	"2004"	18	448357	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2005"	"2005"	13	451374	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2006"	"2006"	11	454580	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2007"	"2007"	11	454667	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2008"	"2008"	11	453513	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2009"	"2009"	16	453086	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2011"	"2011"	18	438984	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2013"	"2013"	10	417245	Unreliable
	"45-49 years"	"45-49"	"Massachusetts"	"25"	"White"	"2106-3"	"2014"	"2014"	10	403886	Unreliable
	"45-49 years"	"45-49"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2007"	"2007"	10	100745	Unreliable
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2000"	"2000"	24	622650	3.9
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2001"	"2001"	24	637160	3.8
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2002"	"2002"	20	649793	3.1
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2003"	"2003"	39	660921	5.9
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2004"	"2004"	26	666649	3.9
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2005"	"2005"	42	668664	6.3
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2006"	"2006"	34	668162	5.1
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2007"	"2007"	32	659437	4.9
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2008"	"2008"	35	647054	5.4
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2009"	"2009"	40	637303	6.3
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2010"	"2010"	28	624995	4.5
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2011"	"2011"	44	599224	7.3
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2012"	"2012"	31	579904	5.3
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2013"	"2013"	26	559376	4.6
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2014"	"2014"	29	541199	5.4
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2015"	"2015"	29	531888	5.5
	"45-49 years"	"45-49"	"Michigan"	"26"	"White"	"2106-3"	"2016"	"2016"	26	526255	4.9
	"45-49 years"	"45-49"	"Minnesota"	"27"	"White"	"2106-3"	"2005"	"2005"	15	378974	Unreliable
	"45-49 years"	"45-49"	"Minnesota"	"27"	"White"	"2106-3"	"2015"	"2015"	10	308237	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2001"	"2001"	13	127656	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2004"	"2004"	18	133320	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2005"	"2005"	14	133960	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2007"	"2007"	11	133756	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2008"	"2008"	12	133331	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2009"	"2009"	10	132617	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2010"	"2010"	11	131333	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2011"	"2011"	23	126010	18.3
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2012"	"2012"	12	121533	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2013"	"2013"	18	117388	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2014"	"2014"	14	114329	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2015"	"2015"	12	113043	Unreliable
	"45-49 years"	"45-49"	"Mississippi"	"28"	"White"	"2106-3"	"2016"	"2016"	11	114369	Unreliable
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2000"	"2000"	28	348641	8.0
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2001"	"2001"	24	358490	6.7
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2002"	"2002"	22	367213	6.0
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2003"	"2003"	26	375979	6.9
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2004"	"2004"	22	380906	5.8
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2005"	"2005"	25	386723	6.5
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2006"	"2006"	36	392462	9.2
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2007"	"2007"	31	393712	7.9
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2008"	"2008"	46	392981	11.7
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2009"	"2009"	31	391162	7.9
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2010"	"2010"	37	384897	9.6
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2011"	"2011"	26	367018	7.1
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2012"	"2012"	26	350844	7.4
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2013"	"2013"	44	334785	13.1
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2014"	"2014"	20	323063	6.2
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2015"	"2015"	24	318247	7.5
	"45-49 years"	"45-49"	"Missouri"	"29"	"White"	"2106-3"	"2016"	"2016"	25	319224	7.8
	"45-49 years"	"45-49"	"Nevada"	"32"	"White"	"2106-3"	"2001"	"2001"	11	126242	Unreliable
	"45-49 years"	"45-49"	"Nevada"	"32"	"White"	"2106-3"	"2003"	"2003"	16	136893	Unreliable
	"45-49 years"	"45-49"	"Nevada"	"32"	"White"	"2106-3"	"2006"	"2006"	10	150006	Unreliable
	"45-49 years"	"45-49"	"Nevada"	"32"	"White"	"2106-3"	"2016"	"2016"	12	153298	Unreliable
	"45-49 years"	"45-49"	"New Jersey"	"34"	"White"	"2106-3"	"2000"	"2000"	12	494207	Unreliable
	"45-49 years"	"45-49"	"New Jersey"	"34"	"White"	"2106-3"	"2001"	"2001"	14	507363	Unreliable
	"45-49 years"	"45-49"	"New Jersey"	"34"	"White"	"2106-3"	"2002"	"2002"	12	520942	Unreliable
	"45-49 years"	"45-49"	"New Jersey"	"34"	"White"	"2106-3"	"2003"	"2003"	14	532115	Unreliable
	"45-49 years"	"45-49"	"New Jersey"	"34"	"White"	"2106-3"	"2005"	"2005"	10	547216	Unreliable
	"45-49 years"	"45-49"	"New Jersey"	"34"	"White"	"2106-3"	"2006"	"2006"	14	551798	Unreliable
	"45-49 years"	"45-49"	"New Jersey"	"34"	"White"	"2106-3"	"2007"	"2007"	17	550683	Unreliable
