"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"35-39 years"	"35-39"	"Indiana"	"18"	"White"	"2106-3"	"2004"	"2004"	14	381014	Unreliable
	"35-39 years"	"35-39"	"Indiana"	"18"	"White"	"2106-3"	"2005"	"2005"	10	376264	Unreliable
	"35-39 years"	"35-39"	"Indiana"	"18"	"White"	"2106-3"	"2008"	"2008"	10	375807	Unreliable
	"35-39 years"	"35-39"	"Indiana"	"18"	"White"	"2106-3"	"2014"	"2014"	12	346369	Unreliable
	"35-39 years"	"35-39"	"Kentucky"	"21"	"White"	"2106-3"	"2002"	"2002"	11	278707	Unreliable
	"35-39 years"	"35-39"	"Kentucky"	"21"	"White"	"2106-3"	"2007"	"2007"	10	265176	Unreliable
	"35-39 years"	"35-39"	"Kentucky"	"21"	"White"	"2106-3"	"2009"	"2009"	11	258964	Unreliable
	"35-39 years"	"35-39"	"Kentucky"	"21"	"White"	"2106-3"	"2016"	"2016"	11	248857	Unreliable
	"35-39 years"	"35-39"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"2003"	"2003"	11	100431	Unreliable
	"35-39 years"	"35-39"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"2015"	"2015"	10	97607	Unreliable
	"35-39 years"	"35-39"	"Louisiana"	"22"	"White"	"2106-3"	"2001"	"2001"	11	218802	Unreliable
	"35-39 years"	"35-39"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2000"	"2000"	12	137996	Unreliable
	"35-39 years"	"35-39"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2001"	"2001"	11	138342	Unreliable
	"35-39 years"	"35-39"	"Maryland"	"24"	"Black or African American"	"2054-5"	"2002"	"2002"	14	137736	Unreliable
	"35-39 years"	"35-39"	"Maryland"	"24"	"White"	"2106-3"	"2010"	"2010"	10	220131	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2001"	"2001"	10	104803	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2003"	"2003"	11	103301	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2005"	"2005"	11	103056	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"Black or African American"	"2054-5"	"2007"	"2007"	10	106269	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2000"	"2000"	20	658403	3.0
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2001"	"2001"	13	635213	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2002"	"2002"	15	614476	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2003"	"2003"	10	593298	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2004"	"2004"	17	573607	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2005"	"2005"	22	562703	3.9
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2006"	"2006"	10	556612	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2007"	"2007"	14	542105	Unreliable
	"35-39 years"	"35-39"	"Michigan"	"26"	"White"	"2106-3"	"2009"	"2009"	11	499255	Unreliable
	"35-39 years"	"35-39"	"Minnesota"	"27"	"White"	"2106-3"	"2000"	"2000"	11	380472	Unreliable
	"35-39 years"	"35-39"	"Minnesota"	"27"	"White"	"2106-3"	"2001"	"2001"	10	365715	Unreliable
	"35-39 years"	"35-39"	"Mississippi"	"28"	"White"	"2106-3"	"2001"	"2001"	10	129455	Unreliable
	"35-39 years"	"35-39"	"Missouri"	"29"	"White"	"2106-3"	"2000"	"2000"	13	383966	Unreliable
	"35-39 years"	"35-39"	"Missouri"	"29"	"White"	"2106-3"	"2001"	"2001"	14	367942	Unreliable
	"35-39 years"	"35-39"	"Missouri"	"29"	"White"	"2106-3"	"2002"	"2002"	12	353106	Unreliable
	"35-39 years"	"35-39"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"2000"	"2000"	13	107342	Unreliable
	"35-39 years"	"35-39"	"New Jersey"	"34"	"White"	"2106-3"	"2000"	"2000"	10	567583	Unreliable
	"35-39 years"	"35-39"	"New Jersey"	"34"	"White"	"2106-3"	"2001"	"2001"	12	553520	Unreliable
	"35-39 years"	"35-39"	"New Jersey"	"34"	"White"	"2106-3"	"2002"	"2002"	19	538924	Unreliable
	"35-39 years"	"35-39"	"New Jersey"	"34"	"White"	"2106-3"	"2004"	"2004"	15	503140	Unreliable
	"35-39 years"	"35-39"	"New Jersey"	"34"	"White"	"2106-3"	"2006"	"2006"	11	477179	Unreliable
	"35-39 years"	"35-39"	"New Jersey"	"34"	"White"	"2106-3"	"2013"	"2013"	11	389588	Unreliable
	"35-39 years"	"35-39"	"New Jersey"	"34"	"White"	"2106-3"	"2016"	"2016"	10	396871	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"Black or African American"	"2054-5"	"2001"	"2001"	12	287002	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"Black or African American"	"2054-5"	"2003"	"2003"	15	274477	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"Black or African American"	"2054-5"	"2004"	"2004"	13	264584	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"Black or African American"	"2054-5"	"2007"	"2007"	14	245347	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"Black or African American"	"2054-5"	"2011"	"2011"	12	223382	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"Black or African American"	"2054-5"	"2014"	"2014"	13	233358	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2000"	"2000"	18	1159758	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2001"	"2001"	25	1130492	2.2
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2002"	"2002"	32	1102957	2.9
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2003"	"2003"	15	1073165	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2004"	"2004"	27	1039425	2.6
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2005"	"2005"	19	1016383	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2006"	"2006"	11	997238	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2007"	"2007"	15	970405	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2008"	"2008"	22	940621	2.3
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2009"	"2009"	16	907623	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2012"	"2012"	12	839475	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2013"	"2013"	12	844385	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2014"	"2014"	19	851390	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2015"	"2015"	16	863476	Unreliable
	"35-39 years"	"35-39"	"New York"	"36"	"White"	"2106-3"	"2016"	"2016"	18	870008	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2000"	"2000"	11	143083	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2001"	"2001"	11	143759	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2002"	"2002"	17	142153	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2004"	"2004"	12	138295	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2005"	"2005"	10	138735	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2006"	"2006"	19	141631	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2011"	"2011"	12	142710	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2013"	"2013"	11	141605	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2000"	"2000"	13	492120	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2001"	"2001"	13	483664	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2003"	"2003"	11	467790	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2004"	"2004"	15	464348	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2005"	"2005"	18	470059	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2006"	"2006"	11	484774	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2009"	"2009"	14	489087	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2011"	"2011"	10	457184	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2012"	"2012"	16	448093	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2014"	"2014"	11	443494	Unreliable
	"35-39 years"	"35-39"	"North Carolina"	"37"	"White"	"2106-3"	"2015"	"2015"	10	446370	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2000"	"2000"	21	766473	2.7
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2001"	"2001"	22	736884	3.0
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2002"	"2002"	20	712611	2.8
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2003"	"2003"	18	690152	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2004"	"2004"	20	672084	3.0
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2005"	"2005"	19	661577	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2007"	"2007"	15	652162	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2008"	"2008"	14	637390	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2009"	"2009"	15	617253	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2010"	"2010"	11	601221	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2011"	"2011"	11	570890	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2012"	"2012"	16	559214	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2014"	"2014"	14	564101	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2015"	"2015"	10	572199	Unreliable
	"35-39 years"	"35-39"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	15	581147	Unreliable
	"35-39 years"	"35-39"	"Oregon"	"41"	"White"	"2106-3"	"2001"	"2001"	13	227649	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	23	829653	2.8
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	20	797721	2.5
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	14	773013	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	12	750015	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	18	727416	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	11	712561	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	14	706637	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	20	694351	2.9
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	18	676197	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	16	601938	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	11	591452	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	12	601215	Unreliable
	"35-39 years"	"35-39"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	10	612688	Unreliable
	"35-39 years"	"35-39"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2001"	"2001"	10	91018	Unreliable
	"35-39 years"	"35-39"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2003"	"2003"	10	87246	Unreliable
	"35-39 years"	"35-39"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2007"	"2007"	17	83255	Unreliable
	"35-39 years"	"35-39"	"South Carolina"	"45"	"White"	"2106-3"	"2006"	"2006"	10	206407	Unreliable
	"35-39 years"	"35-39"	"South Carolina"	"45"	"White"	"2106-3"	"2009"	"2009"	10	210373	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2000"	"2000"	11	371229	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2001"	"2001"	10	362982	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2002"	"2002"	10	354809	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2003"	"2003"	12	346085	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2004"	"2004"	13	339118	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2006"	"2006"	13	344949	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2007"	"2007"	11	349084	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2008"	"2008"	18	349416	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2009"	"2009"	10	344647	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2010"	"2010"	10	338156	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2011"	"2011"	10	324114	Unreliable
	"35-39 years"	"35-39"	"Tennessee"	"47"	"White"	"2106-3"	"2014"	"2014"	11	320078	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2000"	"2000"	17	210754	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2001"	"2001"	12	209588	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2002"	"2002"	11	207348	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2003"	"2003"	15	204234	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2004"	"2004"	14	201999	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2006"	"2006"	11	211852	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2007"	"2007"	11	216910	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2008"	"2008"	20	221502	9.0
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2009"	"2009"	11	225033	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2010"	"2010"	10	225373	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2011"	"2011"	12	222594	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2014"	"2014"	11	237967	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"Black or African American"	"2054-5"	"2015"	"2015"	17	249179	Unreliable
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2000"	"2000"	51	1407267	3.6
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2001"	"2001"	38	1381685	2.8
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2002"	"2002"	26	1353742	1.9
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2003"	"2003"	35	1327956	2.6
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2004"	"2004"	39	1316801	3.0
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2005"	"2005"	36	1328586	2.7
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2006"	"2006"	36	1362596	2.6
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2007"	"2007"	37	1394898	2.7
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2008"	"2008"	31	1412511	2.2
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2009"	"2009"	35	1418434	2.5
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2010"	"2010"	33	1414490	2.3
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2011"	"2011"	39	1400220	2.8
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2012"	"2012"	47	1399847	3.4
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2013"	"2013"	29	1409223	2.1
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2014"	"2014"	29	1434827	2.0
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2015"	"2015"	37	1470760	2.5
	"35-39 years"	"35-39"	"Texas"	"48"	"White"	"2106-3"	"2016"	"2016"	47	1503663	3.1
	"35-39 years"	"35-39"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2001"	"2001"	10	123617	Unreliable
	"35-39 years"	"35-39"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2003"	"2003"	10	118695	Unreliable
	"35-39 years"	"35-39"	"Virginia"	"51"	"Black or African American"	"2054-5"	"2004"	"2004"	10	114850	Unreliable
	"35-39 years"	"35-39"	"Virginia"	"51"	"White"	"2106-3"	"2000"	"2000"	11	456886	Unreliable
	"35-39 years"	"35-39"	"Virginia"	"51"	"White"	"2106-3"	"2005"	"2005"	14	407508	Unreliable
	"35-39 years"	"35-39"	"Virginia"	"51"	"White"	"2106-3"	"2016"	"2016"	14	386446	Unreliable
	"35-39 years"	"35-39"	"Wisconsin"	"55"	"White"	"2106-3"	"2002"	"2002"	12	374330	Unreliable
	"35-39 years"	"35-39"	"Wisconsin"	"55"	"White"	"2106-3"	"2014"	"2014"	11	299498	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2000"	"2000"	18	88985	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2001"	"2001"	17	89301	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2002"	"2002"	20	88512	22.6
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2004"	"2004"	14	87630	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2005"	"2005"	10	86694	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2006"	"2006"	16	85897	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2007"	"2007"	15	83879	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2008"	"2008"	19	81749	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2009"	"2009"	18	80301	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2011"	"2011"	11	79582	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2012"	"2012"	10	80844	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2013"	"2013"	12	81672	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"Black or African American"	"2054-5"	"2014"	"2014"	10	82125	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2000"	"2000"	16	251045	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2001"	"2001"	15	252495	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2002"	"2002"	15	250948	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2003"	"2003"	15	249101	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2004"	"2004"	17	248542	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2005"	"2005"	20	246278	8.1
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2006"	"2006"	12	241422	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2008"	"2008"	10	230020	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2009"	"2009"	18	226242	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2012"	"2012"	11	225231	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2015"	"2015"	10	214374	Unreliable
	"40-44 years"	"40-44"	"Alabama"	"01"	"White"	"2106-3"	"2016"	"2016"	15	205691	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2000"	"2000"	18	335062	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2001"	"2001"	16	344783	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2002"	"2002"	17	351493	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2003"	"2003"	17	354190	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2004"	"2004"	14	359412	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2005"	"2005"	19	362820	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2006"	"2006"	14	362402	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2007"	"2007"	15	356969	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2009"	"2009"	10	347450	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2010"	"2010"	14	347552	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2011"	"2011"	10	353943	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2012"	"2012"	15	356726	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2013"	"2013"	12	355199	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2014"	"2014"	10	353937	Unreliable
	"40-44 years"	"40-44"	"Arizona"	"04"	"White"	"2106-3"	"2015"	"2015"	21	349201	6.0
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2000"	"2000"	12	163179	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2001"	"2001"	10	165091	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2002"	"2002"	16	164702	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2007"	"2007"	13	159843	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2008"	"2008"	12	155079	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2009"	"2009"	11	150973	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2012"	"2012"	11	152112	Unreliable
	"40-44 years"	"40-44"	"Arkansas"	"05"	"White"	"2106-3"	"2015"	"2015"	11	147851	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	24	340262	7.1
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	18	352007	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	18	360856	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	24	371644	6.5
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	17	381669	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	16	386773	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	20	392781	5.1
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	20	396736	5.0
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	19	401179	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	21	407995	5.1
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	33	417294	7.9
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	19	433288	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	22	452114	4.9
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	15	462133	Unreliable
	"40-44 years"	"40-44"	"California"	"06"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	16	474519	Unreliable
