"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	71	775018	9.2
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	65	1198820	5.4
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	104	786254	13.2
	"50-54 years"	"50-54"	"California"	"06"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	70	1140517	6.1
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	11	131624	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	11	138682	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	10	147457	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	13	164570	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	12	172985	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	16	181755	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	16	193367	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	11	198431	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	10	200882	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	12	205672	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	18	206847	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	22	206781	10.6
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	713783	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	13	756071	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	23	751354	3.1
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	21	759638	2.8
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	19	777427	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	18	801475	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	41	816524	5.0
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	34	830818	4.1
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	11	212243	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	19	842314	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	36	850131	4.2
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	34	858554	4.0
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	30	866841	3.5
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	31	865032	3.6
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	32	858611	3.7
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	11	304599	Unreliable
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	33	855511	3.9
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	35	845129	4.1
	"50-54 years"	"50-54"	"Florida"	"12"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	35	822688	4.3
	"50-54 years"	"50-54"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	144656	Unreliable
	"50-54 years"	"50-54"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	176852	Unreliable
	"50-54 years"	"50-54"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	11	200736	Unreliable
	"50-54 years"	"50-54"	"Georgia"	"13"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	212781	Unreliable
	"50-54 years"	"50-54"	"Georgia"	"13"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	423782	Unreliable
	"50-54 years"	"50-54"	"Georgia"	"13"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	10	422108	Unreliable
	"50-54 years"	"50-54"	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	11	412965	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	11	123487	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	12	572679	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	605304	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	16	626470	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	635744	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	647499	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	18	666101	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	13	654910	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	642763	Unreliable
	"50-54 years"	"50-54"	"Illinois"	"17"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	18	596222	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	11	359709	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	12	389130	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	14	397568	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	405183	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	16	408405	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	13	413530	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	19	410471	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	18	406496	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	14	402434	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	14	393824	Unreliable
	"50-54 years"	"50-54"	"Indiana"	"18"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	15	378797	Unreliable
	"50-54 years"	"50-54"	"Kansas"	"20"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	11	169858	Unreliable
	"50-54 years"	"50-54"	"Kansas"	"20"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	166536	Unreliable
	"50-54 years"	"50-54"	"Kentucky"	"21"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	13	285728	Unreliable
	"50-54 years"	"50-54"	"Kentucky"	"21"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	284405	Unreliable
	"50-54 years"	"50-54"	"Kentucky"	"21"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	12	280892	Unreliable
	"50-54 years"	"50-54"	"Kentucky"	"21"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	16	272821	Unreliable
	"50-54 years"	"50-54"	"Louisiana"	"22"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	11	194385	Unreliable
	"50-54 years"	"50-54"	"Maryland"	"24"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	10	247434	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	12	529061	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	17	559571	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	20	580129	3.4
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	13	592976	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	21	603320	3.5
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	19	614823	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	18	628518	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	14	630280	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	17	628190	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	11	620796	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	18	610744	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	21	601748	3.5
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	13	587277	Unreliable
	"50-54 years"	"50-54"	"Michigan"	"26"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	24	565144	4.2
	"50-54 years"	"50-54"	"Minnesota"	"27"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	340406	Unreliable
	"50-54 years"	"50-54"	"Missouri"	"29"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	10	326665	Unreliable
	"50-54 years"	"50-54"	"Missouri"	"29"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	14	343404	Unreliable
	"50-54 years"	"50-54"	"Missouri"	"29"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	11	360972	Unreliable
	"50-54 years"	"50-54"	"Missouri"	"29"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	14	374331	Unreliable
	"50-54 years"	"50-54"	"Missouri"	"29"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	11	378605	Unreliable
	"50-54 years"	"50-54"	"Missouri"	"29"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	11	382560	Unreliable
	"50-54 years"	"50-54"	"Missouri"	"29"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	11	373542	Unreliable
	"50-54 years"	"50-54"	"New Jersey"	"34"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	10	442382	Unreliable
	"50-54 years"	"50-54"	"New Jersey"	"34"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	453626	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	211516	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	10	838405	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	10	855807	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	14	860625	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	12	868584	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	12	904105	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	878383	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	12	857019	Unreliable
	"50-54 years"	"50-54"	"New York"	"36"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	10	826392	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	128826	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	10	139102	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	15	142233	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	12	148751	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	150361	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	11	150624	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	17	151075	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	13	419881	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	10	444177	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	10	468130	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	11	485068	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	16	486318	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	22	488639	4.5
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	16	489219	Unreliable
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	20	485306	4.1
	"50-54 years"	"50-54"	"North Carolina"	"37"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	29	478009	6.1
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	17	644580	Unreliable
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	24	683033	3.5
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	675424	Unreliable
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	20	682127	2.9
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	29	692483	4.2
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	25	706642	3.5
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	27	718788	3.8
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	32	733692	4.4
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	30	747370	4.0
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	27	755553	3.6
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	32	756855	4.2
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	34	756102	4.5
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	22	744887	3.0
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	38	728405	5.2
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	35	715154	4.9
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	29	697079	4.2
	"50-54 years"	"50-54"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	44	670460	6.6
	"50-54 years"	"50-54"	"Oregon"	"41"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	13	237326	Unreliable
	"50-54 years"	"50-54"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	13	245657	Unreliable
	"50-54 years"	"50-54"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	248660	Unreliable
	"50-54 years"	"50-54"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	12	247001	Unreliable
	"50-54 years"	"50-54"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	11	240799	Unreliable
	"50-54 years"	"50-54"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	15	211386	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	701753	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	15	741420	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	14	734846	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	744630	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	17	761086	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	11	779418	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	12	794682	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	18	809934	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	17	823666	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	17	832199	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	21	834899	2.5
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	19	835532	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	15	822671	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	20	803049	2.5
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	21	787296	2.7
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	15	768496	Unreliable
	"50-54 years"	"50-54"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	16	739420	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	11	329382	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	13	332952	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	14	339728	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	14	347528	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	17	355101	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	15	363119	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	23	365800	6.3
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	17	368745	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	371059	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	15	368693	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	17	368989	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	15	369505	Unreliable
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	21	366748	5.7
	"50-54 years"	"50-54"	"Tennessee"	"47"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	20	359980	5.6
	"50-54 years"	"50-54"	"Texas"	"48"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	11	182911	Unreliable
